************************************************************************************************************************************
 
                 Energy Levels and statistical weights for JNK
 
                         g          E(cm^-1)     10^15 Hz      eV        Lam(A)       ID      ARAD         C4          C6
************************************************************************************************************************************
 
17-Jun-2014                                      !Format date
11-Jan-2023                                      !Date
649                                              !Number of energy levels
221735.6000                                      !Ionization energy
3.0                                              !Screened nuclear charge
21774                                            !Number of transitions
 
3d6p_3Po[1]             3.0     177132.579000     1.33716     5.530    2.242E+03    -115   1.490E+08   4.660E-16   7.720E-32
3d6p_3Po[2]             5.0     177416.060000     1.32867     5.495    2.256E+03    -116   1.485E+08   4.700E-16   7.700E-32
3d6p_1Fo[3]             7.0     177540.439000     1.32494     5.480    2.263E+03    -117   2.015E+08   9.640E-16   7.770E-32
3d6p_1Po[1]             3.0     177878.633000     1.31480     5.438    2.280E+03    -118   1.548E+08   2.840E-16   7.840E-32
3d5f_1Go[4]             9.0     181219.060000     1.21466     5.023    2.468E+03     119   7.243E+08  -1.310E-14   6.660E-32
3d5f_3Fo[2]             5.0     181339.270000     1.21105     5.009    2.475E+03     120   9.243E+08  -1.450E-14   6.700E-32
3d5f_3Fo[3]             7.0     181368.450000     1.21018     5.005    2.477E+03     121   1.266E+09  -1.530E-14   6.730E-32
3d5f_3Ho[4]             9.0     181439.640000     1.20804     4.996    2.482E+03     122   5.907E+08  -1.540E-14   6.720E-32
3d5f_3Go[3]             7.0     181507.920000     1.20600     4.988    2.486E+03     123   1.933E+09  -1.880E-14   6.810E-32
3d5f_3Ho[5]            11.0     181558.440000     1.20448     4.981    2.489E+03     124   6.277E+08  -1.670E-14   6.750E-32
3d5f_3Fo[4]             9.0     181611.790000     1.20288     4.975    2.492E+03     125   6.822E+08  -1.380E-14   6.680E-32
3d5f_1Do[2]             5.0     181700.720000     1.20022     4.964    2.498E+03     126   1.192E+09  -1.860E-14   6.820E-32
3d5f_3Go[4]             9.0     181758.340000     1.19849     4.957    2.501E+03     127   1.754E+09  -1.730E-14   6.770E-32
3d5f_3Go[5]            11.0     181821.830000     1.19658     4.949    2.505E+03     128   1.849E+09  -1.760E-14   6.780E-32
3d5f_3Ho[6]            13.0     181837.980000     1.19610     4.947    2.506E+03     129   1.166E+08  -1.500E-14   6.710E-32
3d5f_3Do[1]             3.0     181843.789000     1.19593     4.946    2.507E+03    -130   1.532E+09  -2.540E-14   6.910E-32
3d5f_1Fo[3]             7.0     181860.550000     1.19542     4.944    2.508E+03     131   1.731E+09  -2.140E-14   6.830E-32
3d5f_3Do[2]             5.0     181908.150000     1.19400     4.938    2.511E+03     132   1.359E+09  -2.140E-14   6.840E-32
3d(D1)5g_2{4}e[5]      11.0     182013.320000     1.19084     4.925    2.517E+03     133   3.358E+08   1.020E-14   5.170E-32
3d(D1)5g_2{4}e[4]       9.0     182014.920000     1.19080     4.925    2.518E+03     134   3.558E+08   1.080E-14   5.170E-32
3d5f_3Do[3]             7.0     182025.860000     1.19047     4.923    2.518E+03     135   1.641E+09  -2.190E-14   6.870E-32
3d(D1)5g_2{3}e[3]       7.0     182067.490000     1.18922     4.918    2.521E+03     136   3.153E+08   1.100E-14   5.180E-32
3d(D1)5g_2{3}e[4]       9.0     182068.870000     1.18918     4.918    2.521E+03     137   3.582E+08   1.450E-14   5.180E-32
3d(D1)5g_2{5}e[5]      11.0     182166.910000     1.18624     4.906    2.527E+03     138   4.683E+08   8.720E-15   5.200E-32
3d(D1)5g_2{5}e[6]      13.0     182170.720000     1.18613     4.905    2.527E+03     139   2.092E+08   6.880E-15   5.210E-32
3d5f_3Po[2]             5.0     182207.390000     1.18503     4.901    2.530E+03     140   1.303E+09  -4.210E-14   6.940E-32
3d(D1)5g_2{2}e[3]       7.0     182224.720000     1.18451     4.899    2.531E+03     141   3.542E+08   2.500E-14   5.220E-32
3d(D1)5g_2{2}e[2]       5.0     182225.090000     1.18450     4.899    2.531E+03     142   3.207E+08   1.290E-14   5.220E-32
3d5f_3Po[1]             3.0     182276.750000     1.18295     4.892    2.534E+03     143   1.281E+09  -2.390E-14   6.960E-32
3d5f_3Po[0]             1.0     182333.950000     1.18123     4.885    2.538E+03     144   1.235E+09  -2.970E-14   6.960E-32
3d5f_1Ho[5]            11.0     182353.450000     1.18065     4.883    2.539E+03     145   2.249E+09  -4.460E-14   7.060E-32
3d(D2)5g_2{4}e[5]      11.0     182403.640000     1.17914     4.877    2.542E+03     146   3.970E+08   1.220E-14   5.170E-32
3d(D2)5g_2{4}e[4]       9.0     182405.250000     1.17909     4.876    2.543E+03     147   3.098E+08   1.250E-14   5.170E-32
3d(D2)5g_2{5}e[5]      11.0     182436.460000     1.17816     4.872    2.545E+03     148   3.016E+08   1.340E-14   5.190E-32
3d(D2)5g_2{5}e[6]      13.0     182439.620000     1.17806     4.872    2.545E+03     149   2.935E+08   2.180E-14   5.190E-32
3d(D2)5g_2{3}e[3]       7.0     182473.210000     1.17706     4.868    2.547E+03     150   3.567E+08   1.160E-14   5.190E-32
3d(D2)5g_2{3}e[4]       9.0     182474.380000     1.17702     4.868    2.547E+03     151   3.527E+08   1.360E-14   5.190E-32
3d5f_1Po[1]             3.0     182561.610000     1.17441     4.857    2.553E+03     152   1.270E+09  -1.530E-13   7.150E-32
3d(D2)5g_2{2}e[3]       7.0     182587.120000     1.17364     4.854    2.554E+03     153   1.624E+08   1.600E-14   5.230E-32
3d(D2)5g_2{2}e[2]       5.0     182587.620000     1.17363     4.854    2.554E+03     154   3.258E+08   7.370E-14   5.230E-32
3d(D2)5g_2{6}e[7]      15.0     182596.870000     1.17335     4.853    2.555E+03     155   2.989E+08   9.170E-15   5.220E-32
3d(D2)5g_2{6}e[6]      13.0     182601.960000     1.17320     4.852    2.555E+03     156   2.815E+08   2.390E-14   5.230E-32
3d(D2)5g_2{1}e[1]       3.0     182680.270000     1.17085     4.842    2.560E+03     157   3.227E+08   1.850E-14   5.250E-32
3d(D2)5g_2{1}e[2]       5.0     182680.530000     1.17084     4.842    2.560E+03     158   3.396E+08   3.740E-14   5.250E-32
4p2(1D)_1De[2]          5.0     185173.750000     1.09610     4.533    2.735E+03    -159   1.516E+09  -1.100E-16   1.190E-32
4p2(3P)_3Pe[0]          1.0     185627.386000     1.08250     4.477    2.769E+03    -160   2.673E+09   3.690E-17   1.310E-32
4p2(3P)_3Pe[1]          3.0     185878.991000     1.07495     4.446    2.789E+03    -161   2.629E+09  -4.320E-17   1.440E-32
4p2(3P)_3Pe[2]          5.0     186402.376000     1.05926     4.381    2.830E+03    -162   2.452E+09  -3.150E-16   1.830E-32
3d6d_1Fe[3]             7.0     186788.762000     1.04768     4.333    2.861E+03    -163   1.869E+08  -5.540E-15   1.220E-31
3d6d_3De[1]             3.0     186817.476000     1.04682     4.329    2.864E+03    -164   1.812E+08  -5.220E-15   1.230E-31
3d6d_3Ge[3]             7.0     186961.838000     1.04249     4.311    2.876E+03    -165   1.955E+08  -5.960E-15   1.230E-31
3d6d_3De[2]             5.0     186963.996000     1.04243     4.311    2.876E+03    -166   2.137E+08  -5.460E-15   1.220E-31
3d6d_3Ge[4]             9.0     187078.647000     1.03899     4.297    2.885E+03    -167   1.988E+08  -6.160E-15   1.230E-31
3d6d_3De[3]             7.0     187161.383000     1.03651     4.287    2.892E+03    -168   1.812E+08  -5.410E-15   1.220E-31
3d6d_1Pe[1]             3.0     187172.699000     1.03617     4.285    2.893E+03    -169   1.829E+08  -4.820E-15   1.230E-31
3d6d_3Ge[5]            11.0     187310.721000     1.03203     4.268    2.905E+03    -170   1.949E+08  -6.060E-15   1.230E-31
3d6d_3Se[1]             3.0     187457.290000     1.02764     4.250    2.917E+03    -171   1.860E+08  -5.430E-15   1.250E-31
3d7s_3De[1]             3.0     187576.937000     1.02405     4.235    2.928E+03    -172   3.619E+08  -1.930E-14   1.520E-31
3d7s_3De[2]             5.0     187630.639000     1.02244     4.228    2.932E+03    -173   3.445E+08  -1.880E-14   1.510E-31
3d7s_3De[3]             7.0     187984.587000     1.01183     4.185    2.963E+03    -174   3.612E+08  -1.930E-14   1.520E-31
3d7s_1De[2]             5.0     188022.352000     1.01070     4.180    2.966E+03    -175   3.308E+08  -1.530E-14   1.440E-31
3d6d_3Fe[2]             5.0     188128.200000     1.00752     4.167    2.976E+03    -176   3.559E+08  -1.380E-14   1.380E-31
3d6d_3Fe[3]             7.0     188259.208000     1.00360     4.151    2.987E+03    -177   3.700E+08  -1.160E-14   1.320E-31
3d6d_3Fe[4]             9.0     188396.855000     0.99947     4.133    3.000E+03    -178   3.708E+08  -1.160E-14   1.330E-31
3d6d_1De[2]             5.0     189027.482000     0.98056     4.055    3.057E+03    -179   6.582E+08  -1.860E-14   1.360E-31
3d6d_3Pe[0]             1.0     189058.223000     0.97964     4.051    3.060E+03    -180   9.140E+08  -1.650E-14   1.320E-31
3d6d_1Ge[4]             9.0     189103.891000     0.97827     4.046    3.065E+03    -181   3.680E+08  -1.470E-14   1.410E-31
3d6d_3Pe[1]             3.0     189168.386000     0.97634     4.038    3.071E+03    -182   9.454E+08  -1.610E-14   1.310E-31
3d6d_3Pe[2]             5.0     189338.027000     0.97125     4.017    3.087E+03    -183   9.872E+08  -1.650E-14   1.290E-31
3d6d_1Se[0]             1.0     189964.324000     0.95248     3.939    3.147E+03    -184   3.104E+08  -2.310E-14   1.480E-31
3d7p_1Do[2]             5.0     191105.708000     0.91826     3.798    3.265E+03    -185   1.028E+08   1.230E-14   1.820E-31
3d7p_3Do[1]             3.0     191141.895000     0.91718     3.793    3.269E+03    -186   1.098E+08   1.110E-14   1.820E-31
3d7p_3Fo[2]             5.0     191204.182000     0.91531     3.785    3.275E+03    -187   9.356E+07   7.710E-15   1.830E-31
3d7p_3Fo[3]             7.0     191315.949000     0.91196     3.772    3.287E+03    -188   9.357E+07   7.890E-15   1.830E-31
3d7p_3Po[0]             1.0     191457.798000     0.90771     3.754    3.303E+03    -189   8.910E+07   9.110E-15   1.850E-31
3d7p_3Po[1]             3.0     191493.702000     0.90663     3.750    3.307E+03    -190   8.868E+07   9.100E-15   1.850E-31
