************************************************************************************************************************************
 
                 Energy levels and statistical weights for hope
                 Altered: 20-Nov-2018 - f values for 7 "weak" transitions fixed.
 
                g          E(cm^-1)     10^15 Hz      eV        Lam(A)       ID      ARAD         C4          C6
************************************************************************************************************************************
 
17-Jun-2014                                      !Format date
20-Nov-2018                                      !Date
162                                              !Number of energy levels
49305.0000                                       !Ionization energy
1.0                                              !Screened nuclear charge
3349                                             !Number of transitions
 
4s6s1Se -4s21w1W       6.382E-04   6.756E+01   11953.528    20- 144     465   |               |        |
4s6s1Se -4s22w1W       5.433E-04   5.268E+01   11922.023    20- 146     466   |               |        |
4s6s1Se -4s23w1W       4.667E-04   4.159E+01   11894.673    20- 148     467   |               |        |
4s6s1Se -4s24w1W       4.042E-04   3.321E+01   11870.773    20- 150     468   |               |        |
4s6s1Se -4s25w1W       3.525E-04   2.679E+01   11849.762    20- 152     469   |               |        |
4s6s1Se -4s26w1W       3.095E-04   2.182E+01   11831.192    20- 154     470   |               |        |
4s6s1Se -4s27w1W       2.733E-04   1.791E+01   11814.695    20- 156     471   |               |        |
4s6s1Se -4s28w1W       2.426E-04   1.483E+01   11799.973    20- 158     472   |               |        |
4s6s1Se -4s29w1W       2.165E-04   1.236E+01   11786.778    20- 160     473   |               |        |
4s6s1Se -4s30w1W       1.940E-04   1.037E+01   11774.907    20- 162     474   |               |        |
4p21De  -4s6p1Po       5.760E-03   5.891E+03   1.043E+05    21-  22     475   |               |        |
4p21De  -4s4f1Fo       1.270E-04   1.595E+02   61586.215    21-  25     476   |               |        |
4p21De  -4s5f1Fo       5.360E-02   4.262E+05   24479.618    21-  33     477   |               |        |
4p21De  -4s7p1Po       4.120E-03   1.014E+05   21251.677    21-  39     478   |               |        |
4p21De  -4s6f1Fo       3.220E-02   4.578E+05   18306.462    21-  43     479   |               |        |
4p21De  -4s8p1Po       3.680E-03   1.357E+05   17361.214    21-  51     480   |               |        |
4p21De  -4s7f1Fo       1.468E-02   2.772E+05   15884.882    21-  56     481   |               |        |
4p21De  -4s9p1Po       2.820E-03   1.310E+05   15469.045    21-  65     482   |               |        |
4p21De  -4s8f1Fo       7.840E-03   1.745E+05   14629.758    21-  70     483   |               |        |
4p21De  -4s10p1Po      1.916E-03   1.027E+05   14404.546    21-  78     484   |               |        |
4p21De  -4s9f1Fo       4.720E-03   1.167E+05   13879.058    21-  84     485   |               |        |
4p21De  -4s11p1Po      1.280E-03   7.537E+04   13740.712    21-  92     486   |               |        |
4p21De  -4s10f1Fo      3.080E-03   8.187E+04   13388.417    21-  98     487   |               |        |
4s6p1Po -4p21Se        8.970E-02   2.065E+03   9.322E+05    22-  23     488   |               |        |
4s6p1Po -4s5d1De       2.500E-01   1.539E+05   80642.235    22-  28     489   |               |        |
4s6p1Po -4s7s1Se       1.010E+00   1.364E+07   38498.112    22-  31     490   |               |        |
4s6p1Po -4s6d1De       1.063E+00   4.665E+06   30203.980    22-  37     491   |               |        |
4s6p1Po -4s8s1Se       2.093E-01   7.418E+06   23763.174    22-  41     492   |               |        |
4s6p1Po -4s7d1De       7.833E-02   6.408E+05   22118.403    22-  44     493   |               |        |
4s6p1Po -4s9s1Se       3.767E-02   2.004E+06   19394.703    22-  53     494   |               |        |
4s6p1Po -4s8d1De       7.867E-02   8.744E+05   18975.433    22-  54     495   |               |        |
4s6p1Po -4s10s1Se      1.473E-02   9.776E+05   17365.745    22-  68     496   |               |        |
4s6p1Po -4s9d1De       6.633E-02   9.987E+05   16304.218    22-  81     497   |               |        |
4s6p1Po -4s11s1Se      7.633E-03   5.805E+05   16221.253    22-  82     498   |               |        |
4s6p1Po -4s10d1De      5.000E-02   8.208E+05   15614.260    22-  94     499   |               |        |
4s6p1Po -4s12s1Se      4.567E-03   3.804E+05   15499.690    22-  96     500   |               |        |
4s6p1Po -4s11d1De      3.247E-02   5.680E+05   15124.378    22- 106     501   |               |        |
4s6p1Po -4s12d1De      1.907E-02   3.596E+05   14568.897    22- 123     502   |               |        |
4s6p1Po -4s13w1W       1.675E-02   9.655E+03   14333.491    22- 127     503   |               |        |
4s6p1Po -4s14w1W       1.211E-02   6.175E+03   14152.047    22- 130     504   |               |        |
4s6p1Po -4s15w1W       9.095E-03   4.122E+03   14008.982    22- 132     505   |               |        |
4s6p1Po -4s16w1W       7.033E-03   2.848E+03   13894.029    22- 134     506   |               |        |
4s6p1Po -4s17w1W       5.570E-03   2.025E+03   13800.178    22- 136     507   |               |        |
4s6p1Po -4s18w1W       4.497E-03   1.475E+03   13722.501    22- 138     508   |               |        |
4s6p1Po -4s19w1W       3.691E-03   1.097E+03   13657.443    22- 140     509   |               |        |
4s6p1Po -4s20w1W       3.071E-03   8.304E+02   13602.384    22- 142     510   |               |        |
4s6p1Po -4s21w1W       2.587E-03   6.388E+02   13555.356    22- 144     511   |               |        |
4s6p1Po -4s22w1W       2.201E-03   4.982E+02   13514.856    22- 146     512   |               |        |
4s6p1Po -4s23w1W       1.890E-03   3.935E+02   13479.720    22- 148     513   |               |        |
4s6p1Po -4s24w1W       1.636E-03   3.143E+02   13449.034    22- 150     514   |               |        |
4s6p1Po -4s25w1W       1.427E-03   2.536E+02   13422.072    22- 152     515   |               |        |
4s6p1Po -4s26w1W       1.252E-03   2.065E+02   13398.251    22- 154     516   |               |        |
4s6p1Po -4s27w1W       1.106E-03   1.696E+02   13377.098    22- 156     517   |               |        |
4s6p1Po -4s28w1W       9.816E-04   1.404E+02   13358.228    22- 158     518   |               |        |
4s6p1Po -4s29w1W       8.756E-04   1.170E+02   13341.321    22- 160     519   |               |        |
4s6p1Po -4s30w1W       7.845E-04   9.822E+01   13326.114    22- 162     520   |               |        |
4p21Se  -4s7p1Po       2.350E-02   6.919E+04   27479.458    23-  39     521   |               |        |
4p21Se  -4s8p1Po       8.690E-03   4.256E+04   21305.894    23-  51     522   |               |        |
4p21Se  -4s9p1Po       3.040E-03   1.970E+04   18525.057    23-  65     523   |               |        |
4p21Se  -4s10p1Po      1.040E-03   7.983E+03   17018.890    23-  78     524   |               |        |
4p21Se  -4s11p1Po      3.770E-04   3.234E+03   16099.912    23-  92     525   |               |        |
4s4f3Fo -4s5d3De       1.590E-01   4.901E+04   1.741E+05    24-  27     526   |               |        |
4s4f3Fo -3d23Fe        6.667E-04   7.749E+02   75753.042    24-  29     527   |               |        |
4s4f3Fo -4s5g3Ge       1.233E+00   4.679E+06   36978.679    24-  34     528   |               |        |
4s4f3Fo -4s6d3De       1.181E-03   9.148E+03   34721.945    24-  38     529   |               |        |
4s4f3Fo -4s6g3Ge       1.957E-01   1.678E+06   24595.644    24-  45     530   |               |        |
4s4f3Fo -4s7d3De       3.467E-04   5.531E+03   24193.773    24-  50     531   |               |        |
4s4f3Fo -4s8d3De       1.452E-04   3.217E+03   20534.336    24-  57     532   |               |        |
4s4f3Fo -4s7g3Ge       6.619E-02   8.185E+05   20483.230    24-  58     533   |               |        |
4s4f3Fo -4s8g3Ge       3.086E-02   4.687E+05   18480.279    24-  72     534   |               |        |
4s4f3Fo -4s9d3De       5.714E-05   1.666E+03   17895.660    24-  79     535   |               |        |
4s4f3Fo -4s9g3Ge       1.714E-02   2.965E+05   17320.226    24-  86     536   |               |        |
4s4f3Fo -4s10d3De      1.238E-05   3.974E+02   17055.896    24-  93     537   |               |        |
4s4f3Fo -4s10g3Ge      1.067E-02   2.014E+05   16576.490    24- 100     538   |               |        |
4s4f3Fo -4s11d3De      2.233E-10   7.731E-03   16424.288    24- 105     539   |               |        |
4s4f3Fo -4s11g3Ge      6.258E-03   1.259E+05   16057.825    24- 109     540   |               |        |
4s4f3Fo -4s12g3Ge      4.404E-03   9.277E+04   15692.806    24- 119     541   |               |        |
4s4f3Fo -4s12d3De      4.893E-05   1.855E+03   15692.806    24- 124     542   |               |        |
4s4f3Fo -4s13w3W       6.450E-03   7.494E+03   15420.018    24- 128     543   |               |        |
4s4f3Fo -4s14w3W       4.893E-03   5.039E+03   15210.226    24- 129     544   |               |        |
4s4f3Fo -4s15w3W       3.811E-03   3.494E+03   15045.091    24- 131     545   |               |        |
4s4f3Fo -4s16w3W       3.033E-03   2.487E+03   14912.585    24- 133     546   |               |        |
4s4f3Fo -4s17w3W       2.457E-03   1.811E+03   14804.523    24- 135     547   |               |        |
4s4f3Fo -4s18w3W       2.021E-03   1.345E+03   14715.165    24- 137     548   |               |        |
4s4f3Fo -4s19w3W       1.684E-03   1.016E+03   14640.380    24- 139     549   |               |        |
4s4f3Fo -4s20w3W       1.420E-03   7.798E+02   14577.129    24- 141     550   |               |        |
4s4f3Fo -4s21w3W       1.208E-03   6.066E+02   14523.132    24- 143     551   |               |        |
4s4f3Fo -4s22w3W       1.038E-03   4.777E+02   14476.653    24- 145     552   |               |        |
4s4f3Fo -4s23w3W       8.982E-04   3.804E+02   14436.345    24- 147     553   |               |        |
4s4f3Fo -4s24w3W       7.830E-04   3.060E+02   14401.155    24- 149     554   |               |        |
4s4f3Fo -4s25w3W       6.869E-04   2.485E+02   14370.245    24- 151     555   |               |        |
4s4f3Fo -4s26w3W       6.060E-04   2.035E+02   14342.943    24- 153     556   |               |        |
4s4f3Fo -4s27w3W       5.376E-04   1.679E+02   14318.705    24- 155     557   |               |        |
4s4f3Fo -4s28w3W       4.791E-04   1.396E+02   14297.087    24- 157     558   |               |        |
4s4f3Fo -4s29w3W       4.289E-04   1.168E+02   14277.722    24- 159     559   |               |        |
4s4f3Fo -4s30w3W       3.856E-04   9.837E+01   14260.306    24- 161     560   |               |        |
4s4f1Fo -4s5d1De       1.159E-01   3.583E+04   1.738E+05    25-  28     561   |               |        |
4s4f1Fo -4s5g1Ge       1.000E+00   3.327E+06   39488.809    25-  35     562   |               |        |
4s4f1Fo -4s6d1De       1.929E-03   1.261E+04   37789.424    25-  37     563   |               |        |
4s4f1Fo -4s7d1De       2.314E-05   3.214E+02   25929.959    25-  44     564   |               |        |
4s4f1Fo -4s6g1Ge       2.014E-01   1.584E+06   25688.632    25-  46     565   |               |        |
4s4f1Fo -4s8d1De       8.971E-04   1.777E+04   21713.674    25-  54     566   |               |        |
4s4f1Fo -4s7g1Ge       7.786E-02   8.957E+05   21235.686    25-  59     567   |               |        |
4s4f1Fo -3d21Ge        5.057E-02   6.410E+05   20230.862    25-  66     568   |               |        |
4s4f1Fo -4s8g1Ge       4.386E-02   6.243E+05   19090.580    25-  71     569   |               |        |
4s4f1Fo -4s9d1De       2.214E-03   6.184E+04   18285.537    25-  81     570   |               |        |
4s4f1Fo -4s9g1Ge       1.786E-02   2.906E+05   17855.202    25-  85     571   |               |        |
4s4f1Fo -4s10d1De      3.171E-03   9.757E+04   17422.140    25-  94     572   |               |        |
4s4f1Fo -4s10g1Ge      1.277E-02   2.274E+05   17068.886    25-  99     573   |               |        |
4s4f1Fo -4s11d1De      3.300E-03   1.090E+05   16814.457    25- 106     574   |               |        |
4s4f1Fo -4s11g1Ge      6.084E-03   1.157E+05   16516.626    25- 110     575   |               |        |
4s4f1Fo -4s12g1Ge      4.284E-03   8.542E+04   16130.701    25- 120     576   |               |        |
4s4f1Fo -4s12d1De      4.760E-05   1.708E+03   16130.701    25- 123     577   |               |        |
4s4f1Fo -4s13w1W       3.181E-03   3.502E+03   15842.616    25- 127     578   |               |        |
4s4f1Fo -4s14w1W       2.414E-03   2.357E+03   15621.250    25- 130     579   |               |        |
4s4f1Fo -4s15w1W       1.881E-03   1.635E+03   15447.121    25- 132     580   |               |        |
4s4f1Fo -4s16w1W       1.497E-03   1.165E+03   15307.472    25- 134     581   |               |        |
4s4f1Fo -4s17w1W       1.213E-03   8.487E+02   15193.633    25- 136     582   |               |        |
4s4f1Fo -4s18w1W       9.975E-04   6.305E+02   15099.531    25- 138     583   |               |        |
4s4f1Fo -4s19w1W       8.313E-04   4.765E+02   15020.799    25- 140     584   |               |        |
4s4f1Fo -4s20w1W       7.007E-04   3.657E+02   14954.225    25- 142     585   |               |        |
4s4f1Fo -4s21w1W       5.965E-04   2.846E+02   14897.404    25- 144     586   |               |        |
4s4f1Fo -4s22w1W       5.123E-04   2.242E+02   14848.502    25- 146     587   |               |        |
4s4f1Fo -4s23w1W       4.434E-04   1.785E+02   14806.100    25- 148     588   |               |        |
4s4f1Fo -4s24w1W       3.865E-04   1.437E+02   14769.087    25- 150     589   |               |        |
4s4f1Fo -4s25w1W       3.391E-04   1.167E+02   14736.578    25- 152     590   |               |        |
4s4f1Fo -4s26w1W       2.992E-04   9.554E+01   14707.868    25- 154     591   |               |        |
4s4f1Fo -4s27w1W       2.654E-04   7.886E+01   14682.382    25- 156     592   |               |        |
4s4f1Fo -4s28w1W       2.366E-04   6.556E+01   14659.653    25- 158     593   |               |        |
4s4f1Fo -4s29w1W       2.118E-04   5.487E+01   14639.294    25- 160     594   |               |        |
4s4f1Fo -4s30w1W       1.904E-04   4.620E+01   14620.985    25- 162     595   |               |        |
4s6p3Po -4s5d3De       5.444E-01   1.103E+04   4.445E+05    26-  27     596   |               |        |
4s6p3Po -4s7s3Se       2.133E-01   9.109E+05   68459.437    26-  30     597   |               |        |
4s6p3Po -4s6d3De       9.233E-02   2.366E+05   39516.726    26-  38     598   |               |        |
4s6p3Po -4s8s3Se       2.600E-02   5.390E+05   31069.062    26-  40     599   |               |        |
4s6p3Po -4s7d3De       6.278E-02   3.597E+05   26428.137    26-  50     600   |               |        |
4s6p3Po -4s9s3Se       9.056E-03   3.240E+05   23650.530    26-  52     601   |               |        |
4s6p3Po -4s8d3De       5.044E-02   4.125E+05   22121.726    26-  57     602   |               |        |
4s6p3Po -4s10s3Se      4.411E-03   2.087E+05   20567.668    26-  67     603   |               |        |
4s6p3Po -4s9d3De       4.522E-02   4.967E+05   19089.441    26-  79     604   |               |        |
4s6p3Po -4s11s3Se      2.544E-03   1.423E+05   18917.352    26-  80     605   |               |        |
4s6p3Po -4s10d3De      3.856E-02   4.691E+05   18136.885    26-  93     606   |               |        |
4s6p3Po -4s12s3Se      1.622E-03   1.012E+05   17908.399    26-  95     607   |               |        |
4s6p3Po -4s11d3De      2.622E-02   3.457E+05   17424.350    26- 105     608   |               |        |
4s6p3Po -4s12d3De      1.499E-02   2.176E+05   16603.304    26- 124     609   |               |        |
4s6p3Po -4s13w3W       1.159E-02   5.165E+03   16298.251    26- 128     610   |               |        |
4s6p3Po -4s14w3W       8.400E-03   3.323E+03   16064.062    26- 129     611   |               |        |
4s6p3Po -4s15w3W       6.319E-03   2.229E+03   15879.980    26- 131     612   |               |        |
4s6p3Po -4s16w3W       4.895E-03   1.546E+03   15732.432    26- 133     613   |               |        |
4s6p3Po -4s17w3W       3.881E-03   1.103E+03   15612.209    26- 135     614   |               |        |
4s6p3Po -4s18w3W       3.137E-03   8.051E+02   15512.868    26- 137     615   |               |        |
4s6p3Po -4s19w3W       2.577E-03   6.000E+02   15429.778    26- 139     616   |               |        |
4s6p3Po -4s20w3W       2.146E-03   4.551E+02   15359.538    26- 141     617   |               |        |
4s6p3Po -4s21w3W       1.808E-03   3.506E+02   15299.601    26- 143     618   |               |        |
4s6p3Po -4s22w3W       1.540E-03   2.738E+02   15248.028    26- 145     619   |               |        |
4s6p3Po -4s23w3W       1.323E-03   2.165E+02   15203.317    26- 147     620   |               |        |
4s6p3Po -4s24w3W       1.146E-03   1.731E+02   15164.294    26- 149     621   |               |        |
4s6p3Po -4s25w3W       9.996E-04   1.398E+02   15130.024    26- 151     622   |               |        |
4s6p3Po -4s26w3W       8.776E-04   1.139E+02   15099.762    26- 153     623   |               |        |
4s6p3Po -4s27w3W       7.751E-04   9.365E+01   15072.901    26- 155     624   |               |        |
4s6p3Po -4s28w3W       6.882E-04   7.756E+01   15048.948    26- 157     625   |               |        |
4s6p3Po -4s29w3W       6.140E-04   6.469E+01   15027.494    26- 159     626   |               |        |
4s6p3Po -4s30w3W       5.502E-04   5.431E+01   15008.202    26- 161     627   |               |        |
4s5d3De -4s5f3Fo       1.327E+00   2.574E+06   49558.336    27-  32     628   |               |        |
4s5d3De -4s7p3Po       7.667E-02   4.175E+05   45180.873    27-  36     629   |               |        |
4s5d3De -4s6f3Fo       9.400E-02   5.238E+05   29241.775    27-  42     630   |               |        |
4s5d3De -4s8p3Po       1.527E-02   2.128E+05   28243.601    27-  49     631   |               |        |
4s5d3De -4s7f3Fo       2.033E-02   1.759E+05   23467.259    27-  55     632   |               |        |
4s5d3De -4s9p3Po       5.880E-03   1.232E+05   23035.371    27-  64     633   |               |        |
4s5d3De -4s8f3Fo       6.800E-03   7.481E+04   20810.572    27-  69     634   |               |        |
4s5d3De -4s10p3Po      2.987E-03   7.843E+04   20575.179    27-  77     635   |               |        |
4s5d3De -4s9f3Fo       2.927E-03   3.737E+04   19316.482    27-  83     636   |               |        |
4s5d3De -4s11p3Po      1.760E-03   5.324E+04   19171.173    27-  91     637   |               |        |
4s5d3De -4s10f3Fo      1.467E-03   2.070E+04   18375.449    27-  97     638   |               |        |
4s5d3De -4s11f3Fo      2.722E-02   4.145E+05   17689.542    27- 112     639   |               |        |
4s5d3De -4s12f3Fo      1.872E-02   2.998E+05   17247.592    27- 122     640   |               |        |
4s5d3De -4s12p3Po      1.302E-03   4.867E+04   17247.592    27- 125     641   |               |        |
4s5d3De -4s13w3W       2.758E-02   1.901E+04   16918.640    27- 128     642   |               |        |
4s5d3De -4s14w3W       2.067E-02   1.266E+04   16666.421    27- 129     643   |               |        |
4s5d3De -4s15w3W       1.595E-02   8.717E+03   16468.359    27- 131     644   |               |        |
4s5d3De -4s16w3W       1.260E-02   6.171E+03   16309.730    27- 133     645   |               |        |
4s5d3De -4s17w3W       1.015E-02   4.474E+03   16180.559    27- 135     646   |               |        |
4s5d3De -4s18w3W       8.309E-03   3.310E+03   16073.878    27- 137     647   |               |        |
4s5d3De -4s19w3W       6.897E-03   2.494E+03   15984.686    27- 139     648   |               |        |
4s5d3De -4s20w3W       5.794E-03   1.909E+03   15909.316    27- 141     649   |               |        |
4s5d3De -4s21w3W       4.919E-03   1.482E+03   15845.021    27- 143     650   |               |        |
4s5d3De -4s22w3W       4.215E-03   1.165E+03   15789.711    27- 145     651   |               |        |
4s5d3De -4s23w3W       3.641E-03   9.263E+02   15741.772    27- 147     652   |               |        |
4s5d3De -4s24w3W       3.168E-03   7.442E+02   15699.939    27- 149     653   |               |        |
4s5d3De -4s25w3W       2.775E-03   6.036E+02   15663.209    27- 151     654   |               |        |
4s5d3De -4s26w3W       2.445E-03   4.938E+02   15630.779    27- 153     655   |               |        |
4s5d3De -4s27w3W       2.167E-03   4.072E+02   15601.997    27- 155     656   |               |        |
4s5d3De -4s28w3W       1.929E-03   3.382E+02   15576.334    27- 157     657   |               |        |
4s5d3De -4s29w3W       1.725E-03   2.828E+02   15553.351    27- 159     658   |               |        |
4s5d3De -4s30w3W       1.550E-03   2.380E+02   15532.687    27- 161     659   |               |        |
4s5d1De -4s5f1Fo       8.740E-01   1.481E+06   53027.190    28-  33     660   |               |        |
4s5d1De -4s7p1Po       2.640E-02   1.844E+05   39899.374    28-  39     661   |               |        |
4s5d1De -4s6f1Fo       5.160E-02   2.618E+05   30643.395    28-  43     662   |               |        |
4s5d1De -4s8p1Po       5.720E-03   8.063E+04   28083.892    28-  51     663   |               |        |
4s5d1De -4s7f1Fo       5.940E-03   4.748E+04   24413.538    28-  56     664   |               |        |
4s5d1De -4s9p1Po       1.082E-03   2.188E+04   23444.916    28-  65     665   |               |        |
4s5d1De -4s8f1Fo       8.520E-04   8.725E+03   21569.496    28-  70     666   |               |        |
4s5d1De -4s10p1Po      1.410E-04   3.526E+03   21083.493    28-  78     667   |               |        |
4s5d1De -4s9f1Fo       9.680E-05   1.156E+03   19976.452    28-  84     668   |               |        |
4s5d1De -4s11p1Po      4.780E-06   1.370E+02   19691.098    28-  92     669   |               |        |
4s5d1De -4s10f1Fo      9.640E-07   1.276E+01   18975.559    28-  98     670   |               |        |
4s5d1De -4s11f1Fo      2.638E-02   3.774E+05   18251.374    28- 111     671   |               |        |
4s5d1De -4s12f1Fo      1.816E-02   2.736E+05   17781.278    28- 121     672   |               |        |
4s5d1De -4s12p1Po      3.524E-06   1.239E+02   17781.278    28- 126     673   |               |        |
4s5d1De -4s13w1W       1.312E-02   8.523E+03   17431.859    28- 127     674   |               |        |
4s5d1De -4s14w1W       9.839E-03   5.683E+03   17164.228    28- 130     675   |               |        |
4s5d1De -4s15w1W       7.594E-03   3.916E+03   16954.232    28- 132     676   |               |        |
4s5d1De -4s16w1W       6.001E-03   2.775E+03   16786.152    28- 134     677   |               |        |
4s5d1De -4s17w1W       4.835E-03   2.013E+03   16649.356    28- 136     678   |               |        |
4s5d1De -4s18w1W       3.959E-03   1.490E+03   16536.425    28- 138     679   |               |        |
4s5d1De -4s19w1W       3.287E-03   1.123E+03   16442.042    28- 140     680   |               |        |
4s5d1De -4s20w1W       2.762E-03   8.600E+02   16362.307    28- 142     681   |               |        |
4s5d1De -4s21w1W       2.345E-03   6.678E+02   16294.307    28- 144     682   |               |        |
4s5d1De -4s22w1W       2.009E-03   5.252E+02   16235.822    28- 146     683   |               |        |
4s5d1De -4s23w1W       1.736E-03   4.177E+02   16185.140    28- 148     684   |               |        |
4s5d1De -4s24w1W       1.510E-03   3.357E+02   16140.921    28- 150     685   |               |        |
4s5d1De -4s25w1W       1.323E-03   2.723E+02   16102.101    28- 152     686   |               |        |
4s5d1De -4s26w1W       1.166E-03   2.228E+02   16067.830    28- 154     687   |               |        |
4s5d1De -4s27w1W       1.033E-03   1.837E+02   16037.418    28- 156     688   |               |        |
4s5d1De -4s28w1W       9.198E-04   1.526E+02   16010.303    28- 158     689   |               |        |
4s5d1De -4s29w1W       8.227E-04   1.277E+02   15986.023    28- 160     690   |               |        |
4s5d1De -4s30w1W       7.390E-04   1.074E+02   15964.193    28- 162     691   |               |        |
3d23Fe  -4s5f3Fo       7.095E-05   7.660E+01   78605.167    29-  32     692   |               |        |
3d23Fe  -4s6f3Fo       1.114E-05   5.315E+01   37395.452    29-  42     693   |               |        |
3d23Fe  -4s7f3Fo       3.414E-06   2.815E+01   28444.542    29-  55     694   |               |        |
3d23Fe  -4s8f3Fo       7.810E-06   8.585E+01   24632.926    29-  69     695   |               |        |
3d23Fe  -4s9f3Fo       8.905E-06   1.166E+02   22566.828    29-  83     696   |               |        |
3d23Fe  -4s10f3Fo      8.667E-06   1.275E+02   21292.901    29-  97     697   |               |        |
4s7s3Se -4s7p3Po       2.237E+00   4.753E+05   1.023E+05    30-  36     698   |               |        |
4s7s3Se -4s8p3Po       7.200E-02   8.505E+04   43385.962    30-  49     699   |               |        |
4s7s3Se -4s9p3Po       1.527E-02   3.274E+04   32201.784    30-  64     700   |               |        |
4s7s3Se -4s10p3Po      5.667E-03   1.655E+04   27590.066    30-  77     701   |               |        |
4s7s3Se -4s11p3Po      2.740E-03   9.652E+03   25122.895    30-  91     702   |               |        |
4s7s3Se -4s12p3Po      1.766E-03   8.173E+03   21919.352    30- 125     703   |               |        |
4s7s3Se -4s13w3W       8.578E-03   7.399E+02   21390.792    30- 128     704   |               |        |
4s7s3Se -4s14w3W       5.926E-03   4.578E+02   20989.194    30- 129     705   |               |        |
4s7s3Se -4s15w3W       4.302E-03   2.983E+02   20676.031    30- 131     706   |               |        |
4s7s3Se -4s16w3W       3.243E-03   2.025E+02   20426.599    30- 133     707   |               |        |
4s7s3Se -4s17w3W       2.517E-03   1.420E+02   20224.392    30- 135     708   |               |        |
4s7s3Se -4s18w3W       2.000E-03   1.024E+02   20057.999    30- 137     709   |               |        |
4s7s3Se -4s19w3W       1.620E-03   7.546E+01   19919.304    30- 139     710   |               |        |
4s7s3Se -4s20w3W       1.334E-03   5.673E+01   19802.398    30- 141     711   |               |        |
4s7s3Se -4s21w3W       1.113E-03   4.338E+01   19702.885    30- 143     712   |               |        |
4s7s3Se -4s22w3W       9.403E-04   3.367E+01   19617.436    30- 145     713   |               |        |
4s7s3Se -4s23w3W       8.022E-04   2.648E+01   19543.492    30- 147     714   |               |        |
4s7s3Se -4s24w3W       6.907E-04   2.108E+01   19479.054    30- 149     715   |               |        |
4s7s3Se -4s25w3W       5.994E-04   1.696E+01   19422.546    30- 151     716   |               |        |
4s7s3Se -4s26w3W       5.238E-04   1.377E+01   19372.704    30- 153     717   |               |        |
4s7s3Se -4s27w3W       4.608E-04   1.128E+01   19328.513    30- 155     718   |               |        |
4s7s3Se -4s28w3W       4.076E-04   9.321E+00   19289.142    30- 157     719   |               |        |
4s7s3Se -4s29w3W       3.625E-04   7.756E+00   19253.909    30- 159     720   |               |        |
4s7s3Se -4s30w3W       3.240E-04   6.498E+00   19222.251    30- 161     721   |               |        |
4s7s1Se -4s7p1Po       3.720E-01   1.092E+05   87045.838    31-  39     722   |               |        |
4s7s1Se -4s8p1Po       1.830E-01   1.975E+05   45386.981    31-  51     723   |               |        |
4s7s1Se -4s9p1Po       8.400E-02   1.579E+05   34389.882    31-  65     724   |               |        |
4s7s1Se -4s10p1Po      3.760E-02   9.582E+04   29537.194    31-  78     725   |               |        |
4s7s1Se -4s11p1Po      1.790E-02   5.510E+04   26874.843    31-  92     726   |               |        |
4s7s1Se -4s12p1Po      1.154E-02   4.671E+04   23438.922    31- 126     727   |               |        |
4s7s1Se -4s13w1W       7.442E-03   5.632E+02   22835.546    31- 127     728   |               |        |
4s7s1Se -4s14w1W       5.141E-03   3.494E+02   22378.447    31- 130     729   |               |        |
4s7s1Se -4s15w1W       3.733E-03   2.282E+02   22022.807    31- 132     730   |               |        |
4s7s1Se -4s16w1W       2.814E-03   1.552E+02   21740.045    31- 134     731   |               |        |
4s7s1Se -4s17w1W       2.185E-03   1.090E+02   21511.144    31- 136     732   |               |        |
4s7s1Se -4s18w1W       1.736E-03   7.861E+01   21323.002    31- 138     733   |               |        |
4s7s1Se -4s19w1W       1.406E-03   5.801E+01   21166.330    31- 140     734   |               |        |
4s7s1Se -4s20w1W       1.158E-03   4.364E+01   21034.376    31- 142     735   |               |        |
4s7s1Se -4s21w1W       9.666E-04   3.340E+01   20922.131    31- 144     736   |               |        |
4s7s1Se -4s22w1W       8.163E-04   2.594E+01   20825.805    31- 146     737   |               |        |
4s7s1Se -4s23w1W       6.965E-04   2.041E+01   20742.490    31- 148     738   |               |        |
4s7s1Se -4s24w1W       5.996E-04   1.625E+01   20669.919    31- 150     739   |               |        |
4s7s1Se -4s25w1W       5.204E-04   1.308E+01   20606.300    31- 152     740   |               |        |
4s7s1Se -4s26w1W       4.548E-04   1.063E+01   20550.207    31- 154     741   |               |        |
4s7s1Se -4s27w1W       4.000E-04   8.709E+00   20500.488    31- 156     742   |               |        |
4s7s1Se -4s28w1W       3.539E-04   7.196E+00   20456.203    31- 158     743   |               |        |
4s7s1Se -4s29w1W       3.148E-04   5.989E+00   20416.582    31- 160     744   |               |        |
4s7s1Se -4s30w1W       2.813E-04   5.019E+00   20380.989    31- 162     745   |               |        |
4s5f3Fo -4s5g3Ge       1.138E-01   7.407E+02   8.928E+05    32-  34     746   |               |        |
4s5f3Fo -4s6d3De       3.119E-01   2.412E+04   3.475E+05    32-  38     747   |               |        |
4s5f3Fo -4s6g3Ge       9.857E-01   1.110E+06   67865.601    32-  45     748   |               |        |
4s5f3Fo -4s7d3De       3.700E-04   8.205E+02   64891.453    32-  50     749   |               |        |
4s5f3Fo -4s8d3De       6.333E-06   3.068E+01   43905.249    32-  57     750   |               |        |
4s5f3Fo -4s7g3Ge       2.286E-01   6.217E+05   43672.272    32-  58     751   |               |        |
4s5f3Fo -4s8g3Ge       9.095E-02   3.749E+05   35474.660    32-  72     752   |               |        |
4s5f3Fo -4s9d3De       1.943E-04   1.628E+03   33381.325    32-  79     753   |               |        |
4s5f3Fo -4s9g3Ge       4.638E-02   2.435E+05   31433.329    32-  86     754   |               |        |
